Domain Name,Domain Type,Agency,City,State
aura-im-sinngrund.de,City,Non-Federal Agency,Aura im Sinngrund,BY
aura-saale.de,City,Non-Federal Agency,Aura an der Saale,BY
aurich.de,City,Non-Federal Agency,Aurich,NI
ausacker.de,City,Non-Federal Agency,Ausacker,SH
aussernzell.de,City,Non-Federal Agency,Außernzell,BY
auw-an-der-kyll.de,City,Non-Federal Agency,Auw an der Kyll,RP
aventoft.de,City,Non-Federal Agency,Aventoft,SH
axstedt.de,City,Non-Federal Agency,Axstedt,NI
aying.de,City,Non-Federal Agency,Aying,BY
ayl.de,City,Non-Federal Agency,Ayl,RP
aystetten.de,City,Non-Federal Agency,Aystetten,BY
baar-ebenhausen.de,City,Non-Federal Agency,Baar-Ebenhausen,BY
baar-schwaben.de,City,Non-Federal Agency,Baar,BY
babenhausen.de,City,Non-Federal Agency,Babenhausen,HE
babenhausen-schwaben.de,City,Non-Federal Agency,Kirchhaslach,BY
babensham.de,City,Non-Federal Agency,Babensham,BY
bacharach.de,City,Non-Federal Agency,Bacharach,RP
bach-donau.de,City,Non-Federal Agency,Bach an der Donau,BY
bachhagel.de,City,Non-Federal Agency,Bachhagel,BY
backnang.de,City,Non-Federal Agency,Backnang,BW
bad-abbach.de,City,Non-Federal Agency,Bad Abbach,BY
bad-aibling.de,City,Non-Federal Agency,Bad Aibling,BY
badalexandersbad.de,City,Non-Federal Agency,Bad Alexandersbad,BY
bad-arolsen.de,City,Non-Federal Agency,Bad Arolsen,HE
bad-bayersoien.de,City,Non-Federal Agency,Bad Bayersoien,BY
bad-belzig.de,City,Non-Federal Agency,Bad Belzig,BB
badbergen.de,City,Non-Federal Agency,Badbergen,NI
bad-bergzabern.de,City,Non-Federal Agency,Bad Bergzabern,RP
bad-berka.de,City,Non-Federal Agency,Bad Berka,TH
bad-berleburg.de,City,Non-Federal Agency,Bad Berleburg,NW
bad-berneck.com,City,Non-Federal Agency,Bad Berneck im Fichtelgebirge,BY
bad-bertrich.de,City,Non-Federal Agency,Bad Bertrich,RP
bad-bevensen.de,City,Non-Federal Agency,Bad Bevensen,NI
badbirnbach.de,City,Non-Federal Agency,Bad Birnbach,BY
bad-blankenburg.de,City,Non-Federal Agency,Bad Blankenburg,TH
badbocklet.de,City,Non-Federal Agency,Bad Bocklet,BY
bad-bodenteich.de,City,Non-Federal Agency,Lüder,NI
bad-boll.de,City,Non-Federal Agency,Bad Boll,BW
badbrambach.de,City,Non-Federal Agency,Bad Brambach,SN
bad-bramstedt.de,City,Non-Federal Agency,Bad Bramstedt,SH
bad-breisig.de,City,Non-Federal Agency,Brohl-Lützing,RP
bad-brueckenau.de,City,Non-Federal Agency,Bad Brückenau,BY
badbuchau.de,City,Non-Federal Agency,Bad Buchau,BW
bad-camberg.de,City,Non-Federal Agency,Bad Camberg,HE
bad-colberg-heldburg.de,City,Non-Federal Agency,Bad Colberg-Heldburg,TH
baddeckenstedt.de,City,Non-Federal Agency,Baddeckenstedt,NI
bad-ditzenbach.de,City,Non-Federal Agency,Bad Ditzenbach,BW
bad-doberan.de,City,Non-Federal Agency,Bad Doberan,MV
bad-driburg.de,City,Non-Federal Agency,Bad Driburg,NW
bad-dueben.de,City,Non-Federal Agency,Bad Düben,SN
bad-duerkheim.de,City,Non-Federal Agency,Bad Dürkheim,RP
badduerrheim.de,City,Non-Federal Agency,Bad Dürrheim,BW
bad-eilsen.de,City,Non-Federal Agency,Bad Eilsen,NI
badelster.de,City,Non-Federal Agency,Bad Elster,SN
badem.de,City,Non-Federal Agency,Badem,RP
bad-ems.de,City,Non-Federal Agency,Bad Ems,RP
bad-emstal.de,City,Non-Federal Agency,Bad Emstal,HE
baden-baden.de,City,Non-Federal Agency,Baden-Baden,BW
bad-endbach.de,City,Non-Federal Agency,Bad Endbach,HE
bad-endorf.de,City,Non-Federal Agency,Bad Endorf,BY
badenheim.de,City,Non-Federal Agency,Badenheim,RP
badessen.de,City,Non-Federal Agency,Bad Essen,NI
badfallingbostel.de,City,Non-Federal Agency,Bad Fallingbostel,NI
bad-feilnbach.de,City,Non-Federal Agency,Bad Feilnbach,BY
bad-frankenhausen.de,City,Non-Federal Agency,Bad Frankenhausen/Kyffhäuser,TH
bad-freienwalde.de,City,Non-Federal Agency,Bad Freienwalde,BB
bad-friedrichshall.de,City,Non-Federal Agency,Bad Friedrichshall,BW
bad-gandersheim.de,City,Non-Federal Agency,Bad Gandersheim,NI
badgriesbach.de,City,Non-Federal Agency,Bad Griesbach im Rottal,BY
bad-groenenbach.de,City,Non-Federal Agency,Bad Grönenbach,BY
bad-heilbrunn.de,City,Non-Federal Agency,Bad Heilbrunn,BY
badherrenalb.de,City,Non-Federal Agency,Bad Herrenalb,BW
bad-hersfeld.de,City,Non-Federal Agency,Bad Hersfeld,HE
bad-hoenningen.de,City,Non-Federal Agency,Bad Hönningen,RP
bad-homburg.de,City,Non-Federal Agency,Bad Homburg vor der Höhe,HE
bad-honnef.de,City,Non-Federal Agency,Bad Honnef,NW
badiburg.de,City,Non-Federal Agency,Bad Iburg,NI
bad-karlshafen.de,City,Non-Federal Agency,Bad Karlshafen,HE
badkissingen.de,City,Non-Federal Agency,Bad Kissingen,BY
bad-klosterlausnitz.de,City,Non-Federal Agency,Serba,TH
badkoenig.de,City,Non-Federal Agency,Bad König,HE
badkoenigshofen.de,City,Non-Federal Agency,Bad Königshofen im Grabfeld,BY
bad-koetzting.de,City,Non-Federal Agency,Bad Kötzting,BY
bad-kohlgrub.de,City,Non-Federal Agency,Bad Kohlgrub,BY
bad-kreuznach.de,City,Non-Federal Agency,Bad Kreuznach,RP
bad-krozingen.de,City,Non-Federal Agency,Bad Krozingen,BW
bad-laasphe.de,City,Non-Federal Agency,Bad Laasphe,NW
bad-laer.de,City,Non-Federal Agency,Bad Laer,NI
badlangensalza.de,City,Non-Federal Agency,Bad Langensalza,TH
bad-lausick.de,City,Non-Federal Agency,Bad Lausick,SN
badlauterberg.de,City,Non-Federal Agency,Bad Lauterberg im Harz,NI
bad-liebenstein.de,City,Non-Federal Agency,Bad Liebenstein,TH
badliebenwerda.de,City,Non-Federal Agency,Bad Liebenwerda,BB
bad-liebenzell.de,City,Non-Federal Agency,Bad Liebenzell,BW
bad-lippspringe.de,City,Non-Federal Agency,Bad Lippspringe,NW
bad-marienberg.de,City,Non-Federal Agency,Großseifen,RP
bad-mergentheim.de,City,Non-Federal Agency,Bad Mergentheim,BW
bad-muender.de,City,Non-Federal Agency,Bad Münder am Deister,NI
bad-muenstereifel.de,City,Non-Federal Agency,Bad Münstereifel,NW
badmuskau.de,City,Non-Federal Agency,Bad Muskau,SN
bad-nauheim.de,City,Non-Federal Agency,Bad Nauheim,HE
badnenndorf.de,City,Non-Federal Agency,Bad Nenndorf,NI
bad-neuenahr-ahrweiler.de,City,Non-Federal Agency,Bad Neuenahr-Ahrweiler,RP
bad-neustadt.de,City,Non-Federal Agency,Bad Neustadt an der Saale,BY
badoeynhausen.de,City,Non-Federal Agency,Bad Oeynhausen,NW
badoldesloe.de,City,Non-Federal Agency,Bad Oldesloe,SH
bad-orb.de,City,Non-Federal Agency,Bad Orb,HE
bad-peterstal-griesbach.de,City,Non-Federal Agency,Bad Peterstal-Griesbach,BW
badrappenau.de,City,Non-Federal Agency,Bad Rappenau,BW
bad-rippoldsau-schapbach.de,City,Non-Federal Agency,Bad Rippoldsau-Schapbach,BW
bad-rodach.de,City,Non-Federal Agency,Bad Rodach,BY
bad-rothenfelde.de,City,Non-Federal Agency,Bad Rothenfelde,NI
bad-saeckingen.de,City,Non-Federal Agency,Bad Säckingen,BW
bad-salzdetfurth.de,City,Non-Federal Agency,Bad Salzdetfurth,NI
badsalzschlirf.de,City,Non-Federal Agency,Bad Salzschlirf,HE
badsalzungen.de,City,Non-Federal Agency,Bad Salzungen,TH
bad-sassendorf.de,City,Non-Federal Agency,Bad Sassendorf,NW
bad-saulgau.de,City,Non-Federal Agency,Bad Saulgau,BW
bad-schandau.de,City,Non-Federal Agency,Bad Schandau,SN
bad-schmiedeberg.de,City,Non-Federal Agency,Bad Schmiedeberg,ST
bad-schoenborn.de,City,Non-Federal Agency,Bad Schönborn,BW
bad-schussenried.de,City,Non-Federal Agency,Bad Schussenried,BW
bad-schwalbach.de,City,Non-Federal Agency,Bad Schwalbach,HE
bad-schwartau.de,City,Non-Federal Agency,Bad Schwartau,SH
bad-segeberg.de,City,Non-Federal Agency,Bad Segeberg,SH
bad-sobernheim.de,City,Non-Federal Agency,Martinstein,RP
bad-soden.de,City,Non-Federal Agency,Bad Soden am Taunus,HE
badsoden-salmuenster.de,City,Non-Federal Agency,Bad Soden-Salmünster,HE
bad-sooden-allendorf.de,City,Non-Federal Agency,Bad Sooden-Allendorf,HE
bad-staffelstein.de,City,Non-Federal Agency,Bad Staffelstein,BY
badsteben.de,City,Non-Federal Agency,Bad Steben,BY
badsuelze.de,City,Non-Federal Agency,Bad Sülze,MV
bad-sulza.de,City,Non-Federal Agency,Schmiedehausen,TH
bad-teinach-zavelstein.de,City,Non-Federal Agency,Bad Teinach-Zavelstein,BW
badtennstedt.de,City,Non-Federal Agency,Klettstedt,TH
bad-toelz.de,City,Non-Federal Agency,Bad Tölz,BY
bad-ueberkingen.de,City,Non-Federal Agency,Bad Überkingen,BW
bad-urach.de,City,Non-Federal Agency,Bad Urach,BW
bad-vilbel.de,City,Non-Federal Agency,Bad Vilbel,HE
bad-waldsee.de,City,Non-Federal Agency,Bad Waldsee,BW
bad-wiessee.de,City,Non-Federal Agency,Bad Wiessee,BY
bad-wildbad.de,City,Non-Federal Agency,Bad Wildbad,BW
bad-wildungen.de,City,Non-Federal Agency,Bad Wildungen,HE
bad-wilsnack.de,City,Non-Federal Agency,Bad Wilsnack,BB
badwimpfen.de,City,Non-Federal Agency,Bad Wimpfen,BW
bad-windsheim.de,City,Non-Federal Agency,Bad Windsheim,BY
bad-woerishofen.de,City,Non-Federal Agency,Bad Wörishofen,BY
bad-wurzach.de,City,Non-Federal Agency,Bad Wurzach,BW
badzwesten.de,City,Non-Federal Agency,Bad Zwesten,HE
bad-zwischenahn.de,City,Non-Federal Agency,Bad Zwischenahn,NI
baechingen.de,City,Non-Federal Agency,Bächingen an der Brenz,BY
baelau.de,City,Non-Federal Agency,Bälau,SH
baerenstein-erzgebirge.de,City,Non-Federal Agency,Bärenstein,SN
baerenthal.de,City,Non-Federal Agency,Bärenthal,BW
baernau.de,City,Non-Federal Agency,Bärnau,BY
baerweiler.de,City,Non-Federal Agency,Bärweiler,RP
baesweiler.de,City,Non-Federal Agency,Baesweiler,NW
bahlingen.de,City,Non-Federal Agency,Bahlingen am Kaiserstuhl,BW
bahrenhof.de,City,Non-Federal Agency,Bahrenhof,SH
bahretal.de,City,Non-Federal Agency,Bahretal,SN
baienfurt.de,City,Non-Federal Agency,Baienfurt,BW
baierbach.de,City,Non-Federal Agency,Baierbach,BY
baierbrunn.de,City,Non-Federal Agency,Baierbrunn,BY
baiern.eu,City,Non-Federal Agency,Baiern,BY
baiersbronn.de,City,Non-Federal Agency,Baiersbronn,BW
baiersdorf.de,City,Non-Federal Agency,Baiersdorf,BY
baindt.de,City,Non-Federal Agency,Baindt,BW
baisweil.de,City,Non-Federal Agency,Baisweil,BY
bakum.de,City,Non-Federal Agency,Bakum,NI
balderschwang.de,City,Non-Federal Agency,Balderschwang,BY
balduinstein.de,City,Non-Federal Agency,Balduinstein,RP
balgheim.de,City,Non-Federal Agency,Balgheim,BW
balgstaedt.de,City,Non-Federal Agency,Balgstädt,ST
balingen.de,City,Non-Federal Agency,Balingen,BW
ballendorf.de,City,Non-Federal Agency,Ballendorf,BW
ballenstedt.de,City,Non-Federal Agency,Ballenstedt,ST
ballrechten-dottingen.de,City,Non-Federal Agency,Ballrechten-Dottingen,BW
baltmannsweiler.de,City,Non-Federal Agency,Baltmannsweiler,BW
baltrum.de,City,Non-Federal Agency,Baltrum,NI
balve.de,City,Non-Federal Agency,Balve,NW
balzhausen.de,City,Non-Federal Agency,Balzhausen,BY
balzheim.de,City,Non-Federal Agency,Balzheim,BW
bammental.de,City,Non-Federal Agency,Bammental,BW
bannewitz.de,City,Non-Federal Agency,Bannewitz,SN
barbelroth.de,City,Non-Federal Agency,Barbelroth,RP
barbing.de,City,Non-Federal Agency,Barbing,BY
barchfeld-immelborn.de,City,Non-Federal Agency,Barchfeld-Immelborn,TH
bardowick.de,City,Non-Federal Agency,Handorf,NI
barenburg.de,City,Non-Federal Agency,Barenburg,NI
barendorf.info,City,Non-Federal Agency,Barendorf,NI
bargenstedt.de,City,Non-Federal Agency,Bargenstedt,SH
bargfeld-stegen.de,City,Non-Federal Agency,Bargfeld-Stegen,SH
bargteheide.de,City,Non-Federal Agency,Bargteheide,SH
bargteheide-land.eu,City,Non-Federal Agency,Nienwohld,SH
bargum.de,City,Non-Federal Agency,Bargum,SH
barleben.de,City,Non-Federal Agency,Barleben,ST
barmstedt.de,City,Non-Federal Agency,Barmstedt,SH
barnstorf.de,City,Non-Federal Agency,Barnstorf,NI
barntrup.de,City,Non-Federal Agency,Barntrup,NW
barsbuettel.de,City,Non-Federal Agency,Barsbüttel,SH
barsinghausen.de,City,Non-Federal Agency,Barsinghausen,NI
barssel.de,City,Non-Federal Agency,Barßel,NI
bartholomae.de,City,Non-Federal Agency,Bartholomä,BW
barum-gemeinde.de,City,Non-Federal Agency,Barum,NI
barwedel.de,City,Non-Federal Agency,Barwedel,NI
barweiler.de,City,Non-Federal Agency,Barweiler,RP
basdahl.de,City,Non-Federal Agency,Basdahl,NI
basedow-sh.de,City,Non-Federal Agency,Basedow,SH
bassenheim.de,City,Non-Federal Agency,Bassenheim,RP
bassum.de,City,Non-Federal Agency,Bassum,NI
bastheim.de,City,Non-Federal Agency,Bastheim,BY
basthorst.de,City,Non-Federal Agency,Basthorst,SH
battenberg-eder.de,City,Non-Federal Agency,Battenberg (Eder),HE
baudenbach.de,City,Non-Federal Agency,Baudenbach,BY
baumholder.de,City,Non-Federal Agency,Baumholder,RP
baunatal.de,City,Non-Federal Agency,Baunatal,HE
bausendorf.de,City,Non-Federal Agency,Bausendorf,RP
baustert.de,City,Non-Federal Agency,Baustert,RP
bautzen.de,City,Non-Federal Agency,Bautzen,SN
bawinkel.de,City,Non-Federal Agency,Bawinkel,NI
bayerbach.de,City,Non-Federal Agency,Bayerbach,BY
bayerbach.info,City,Non-Federal Agency,Bayerbach bei Ergoldsbach,BY
bayerisch-eisenstein.de,City,Non-Federal Agency,Bayerisch Eisenstein,BY
bayerisch-gmain.de,City,Non-Federal Agency,Bayerisch Gmain,BY
bayreuth.de,City,Non-Federal Agency,Bayreuth,BY
bayrischzell.de,City,Non-Federal Agency,Bayrischzell,BY
bebra.de,City,Non-Federal Agency,Bebra,HE
bechenheim.de,City,Non-Federal Agency,Bechenheim,RP
bechtheim.de,City,Non-Federal Agency,Bechtheim,RP
bechtolsheim-rheinhessen.de,City,Non-Federal Agency,Bechtolsheim,RP
bechtsrieth.de,City,Non-Federal Agency,Bechtsrieth,BY
beckdorf.de,City,Non-Federal Agency,Beckdorf,NI
beckeln.de,City,Non-Federal Agency,Beckeln,NI
beckingen.de,City,Non-Federal Agency,Beckingen,SL
beckum.de,City,Non-Federal Agency,Beckum,NW
bedburg.de,City,Non-Federal Agency,Bedburg,NW
bedburg-hau.de,City,Non-Federal Agency,Bedburg-Hau,NW
bedesbach.de,City,Non-Federal Agency,Bedesbach,RP
beedenbostel.de,City,Non-Federal Agency,Beedenbostel,NI
beelen.de,City,Non-Federal Agency,Beelen,NW
beelitz.de,City,Non-Federal Agency,Beelitz,BB
beerfelden.de,City,Non-Federal Agency,Beerfelden,HE
beeskow.de,City,Non-Federal Agency,Beeskow,BB
beetzendorf-diesdorf.de,City,Non-Federal Agency,Rohrberg,ST
beetzseeheide.org,City,Non-Federal Agency,Beetzseeheide,BB
behrensdorf-ostsee.de,City,Non-Federal Agency,Behrensdorf,SH
beiersdorf-ol.de,City,Non-Federal Agency,Beiersdorf,SN
beilngries.de,City,Non-Federal Agency,Beilngries,BY
beilstein.de,City,Non-Federal Agency,Beilstein,BW
beimerstetten.de,City,Non-Federal Agency,Beimerstetten,BW
beindersheim.de,City,Non-Federal Agency,Beindersheim,RP
bekond.de,City,Non-Federal Agency,Bekond,RP
beldorf.de,City,Non-Federal Agency,Beldorf,SH
belgernschildau.de,City,Non-Federal Agency,Belgern-Schildau,SN
belgershain.de,City,Non-Federal Agency,Belgershain,SN
belgweiler.net,City,Non-Federal Agency,Belgweiler,RP
bell-eifel.de,City,Non-Federal Agency,Bell,RP
bellheim.de,City,Non-Federal Agency,Bellheim,RP
bell-hunsrueck.de,City,Non-Federal Agency,Bell,RP
bellingen.de,City,Non-Federal Agency,Bellingen,RP
belm.de,City,Non-Federal Agency,Belm,NI
belrieth.eu,City,Non-Federal Agency,Belrieth,TH
beltheim.de,City,Non-Federal Agency,Beltheim,RP
bempflingen.de,City,Non-Federal Agency,Bempflingen,BW
bendestorf.de,City,Non-Federal Agency,Bendestorf,NI
bendorf.de,City,Non-Federal Agency,Bendorf,RP
bendorf-holstein.de,City,Non-Federal Agency,Bendorf,SH
benediktbeuern.de,City,Non-Federal Agency,Benediktbeuern,BY
benningen-allgaeu.de,City,Non-Federal Agency,Benningen,BY
benningen.de,City,Non-Federal Agency,Benningen am Neckar,BW
benshausen.de,City,Non-Federal Agency,Benshausen,TH
bensheim.de,City,Non-Federal Agency,Bensheim,HE
benzweiler.de,City,Non-Federal Agency,Benzweiler,RP
beratzhausen.de,City,Non-Federal Agency,Beratzhausen,BY
berching.eu,City,Non-Federal Agency,Berching,BY
bergatreute.de,City,Non-Federal Agency,Bergatreute,BW
berg-aw.de,City,Non-Federal Agency,Berg,RP
bergen-chiemgau.de,City,Non-Federal Agency,Bergen,BY
bergen-dumme.de,City,Non-Federal Agency,Bergen an der Dumme,NI
bergenhusen.de,City,Non-Federal Agency,Bergenhusen,SH
bergen-mittelfranken.de,City,Non-Federal Agency,Bergen,BY
bergen-nahe.de,City,Non-Federal Agency,Bergen,RP
bergen-online.de,City,Non-Federal Agency,Bergen,NI
bergen-vogtland.de,City,Non-Federal Agency,Bergen,SN
berghaupten.de,City,Non-Federal Agency,Berghaupten,BW
berghausen-im-einrich.de,City,Non-Federal Agency,Berghausen,RP
bergheim.de,City,Non-Federal Agency,Bergheim,NW
berghuelen.de,City,Non-Federal Agency,Berghülen,BW
berg-im-gau.de,City,Non-Federal Agency,Berg im Gau,BY
bergischgladbach.de,City,Non-Federal Agency,Bergisch Gladbach,NW
bergkamen.de,City,Non-Federal Agency,Bergkamen,NW
bergkirchen.de,City,Non-Federal Agency,Bergkirchen,BY
berglangenbach.de,City,Non-Federal Agency,Berglangenbach,RP
berglen.de,City,Non-Federal Agency,Berglen,BW
berglern.de,City,Non-Federal Agency,Berglern,BY
berglicht.de,City,Non-Federal Agency,Berglicht,RP
berg-opf.de,City,Non-Federal Agency,Berg bei Neumarkt in der Oberpfalz,BY
berg-pfalz.de,City,Non-Federal Agency,Berg,RP
bergrheinfeld.de,City,Non-Federal Agency,Bergrheinfeld,BY
berg-schussental.de,City,Non-Federal Agency,Berg,BW
bergtheim.de,City,Non-Federal Agency,Bergtheim,BY
berkatal.de,City,Non-Federal Agency,Berkatal,HE
berka-vor-dem-hainich.de,City,Non-Federal Agency,Berka vor dem Hainich,TH
berkawerra.de,City,Non-Federal Agency,Berka/Werra,TH
berkenbrueck-spree.de,City,Non-Federal Agency,Berkenbrück,BB
berkenthin.de,City,Non-Federal Agency,Berkenthin,SH
berkoth.de,City,Non-Federal Agency,Berkoth,RP
berlingen.de,City,Non-Federal Agency,Berlingen,RP
bermatingen.de,City,Non-Federal Agency,Bermatingen,BW
bermbach.info,City,Non-Federal Agency,Bermbach,TH
bermersheim.de,City,Non-Federal Agency,Bermersheim,RP
bermersheim-vdh.de,City,Non-Federal Agency,Bermersheim vor der Höhe,RP
bernau-am-chiemsee.de,City,Non-Federal Agency,Bernau am Chiemsee,BY
bernau-bei-berlin.de,City,Non-Federal Agency,Bernau bei Berlin,BB
bernau-schwarzwald.de,City,Non-Federal Agency,Bernau im Schwarzwald,BW
bernbeuren.de,City,Non-Federal Agency,Bernbeuren,BY
bernburg.de,City,Non-Federal Agency,Bernburg (Saale),ST
berndorf-vulkaneifel.de,City,Non-Federal Agency,Berndorf,RP
berne.de,City,Non-Federal Agency,Berne,NI
berngau.de,City,Non-Federal Agency,Berngau,BY
bernhardswald.de,City,Non-Federal Agency,Bernhardswald,BY
bernkastel.de,City,Non-Federal Agency,Bernkastel-Kues,RP
bernkastel-kues.de,City,Non-Federal Agency,Hochscheid,RP
bernried.de,City,Non-Federal Agency,Bernried am Starnberger See,BY
bernried-niederbayern.de,City,Non-Federal Agency,Bernried,BY
bernsdorf.de,City,Non-Federal Agency,Bernsdorf,SN
bernsdorf-erzgebirge.de,City,Non-Federal Agency,Bernsdorf,SN
bernstadt.info,City,Non-Federal Agency,Bernstadt a. d. Eigen,SN
bernstadt-wuertt.de,City,Non-Federal Agency,Bernstadt,BW
berod.de,City,Non-Federal Agency,Berod bei Hachenburg,RP
berschweiler.de,City,Non-Federal Agency,Berschweiler bei Kirn,RP
bersenbrueck.de,City,Non-Federal Agency,Samtgemeinde Bersenbrück,NI
bertsdorf-hoernitz.de,City,Non-Federal Agency,Bertsdorf-Hörnitz,SN
berumbur.de,City,Non-Federal Agency,Berumbur,NI
berzhahn.de,City,Non-Federal Agency,Berzhahn,RP
berzhausen.de,City,Non-Federal Agency,Berzhausen,RP
bescheid.de,City,Non-Federal Agency,Bescheid,RP
besdorf.de,City,Non-Federal Agency,Besdorf,SH
beselich.de,City,Non-Federal Agency,Beselich,HE
besigheim.de,City,Non-Federal Agency,Besigheim,BW
bessenbach.de,City,Non-Federal Agency,Bessenbach,BY
bestensee.de,City,Non-Federal Agency,Bestensee,BB
bestwig.de,City,Non-Federal Agency,Bestwig,NW
betteldorf.de,City,Non-Federal Agency,Betteldorf,RP
bettendorf.eu,City,Non-Federal Agency,Bettendorf,RP
bettenfeld.de,City,Non-Federal Agency,Bettenfeld,RP
bettingen-eifel.de,City,Non-Federal Agency,Bettingen,RP
betzdorf.de,City,Non-Federal Agency,Scheuerfeld,RP
betzenstein.de,City,Non-Federal Agency,Betzenstein,BY
betzenweiler.de,City,Non-Federal Agency,Betzenweiler,BW
betzigau.de,City,Non-Federal Agency,Betzigau,BY
beuren.de,City,Non-Federal Agency,Beuren,BW
beuren-hochwald.de,City,Non-Federal Agency,Beuren (Hochwald),RP
beuron.de,City,Non-Federal Agency,Beuron,BW
beutelsbach.de,City,Non-Federal Agency,Beutelsbach,BY
bevern.de,City,Non-Federal Agency,Bevern,NI
bevern-sh.de,City,Non-Federal Agency,Bevern,SH
beverstedt.de,City,Non-Federal Agency,Beverstedt,NI
beverungen.de,City,Non-Federal Agency,Beverungen,NW
bexbach.de,City,Non-Federal Agency,Bexbach,SL
biberach-baden.de,City,Non-Federal Agency,Biberach,BW
biberach-riss.de,City,Non-Federal Agency,Biberach an der Riß,BW
biberbach.de,City,Non-Federal Agency,Biberbach,BY
bibertal.de,City,Non-Federal Agency,Bibertal,BY
biblis.eu,City,Non-Federal Agency,Biblis,HE
bichl.de,City,Non-Federal Agency,Bichl,BY
bickenbach-bergstrasse.de,City,Non-Federal Agency,Bickenbach,HE
bickenbach-hunsrueck.de,City,Non-Federal Agency,Bickenbach,RP
bidingen.de,City,Non-Federal Agency,Bidingen,BY
biebelsheim.de,City,Non-Federal Agency,Biebelsheim,RP
bieberehren.de,City,Non-Federal Agency,Bieberehren,BY
biebergemuend.de,City,Non-Federal Agency,Biebergemünd,HE
biebern.de,City,Non-Federal Agency,Biebern,RP
biebertal.de,City,Non-Federal Agency,Biebertal,HE
biebesheim.de,City,Non-Federal Agency,Biebesheim am Rhein,HE
biedenkopf.de,City,Non-Federal Agency,Biedenkopf,HE
biederbach.de,City,Non-Federal Agency,Biederbach,BW
bielefeld.de,City,Non-Federal Agency,Bielefeld,NW
bienenbuettel.de,City,Non-Federal Agency,Bienenbüttel,NI
biesenthal.de,City,Non-Federal Agency,Biesenthal,BB
biessenhofen.de,City,Non-Federal Agency,Biessenhofen,BY
bietigheim-bissingen.de,City,Non-Federal Agency,Bietigheim-Bissingen,BW
bietigheim.de,City,Non-Federal Agency,Bietigheim,BW
billerbeck.de,City,Non-Federal Agency,Billerbeck,NW
billigheim.de,City,Non-Federal Agency,Billigheim,BW
billigheim-ingenheim.de,City,Non-Federal Agency,Billigheim-Ingenheim,RP
bilsen.de,City,Non-Federal Agency,Bilsen,SH
bilshausen.de,City,Non-Federal Agency,Bilshausen,NI
bilzingsleben.de,City,Non-Federal Agency,Bilzingsleben,TH
bimoehlen.de,City,Non-Federal Agency,Bimöhlen,SH
